,loading,attribute_0,attribute_1,attribute_2,attribute_3,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
7517,-0.645416688088016,5.0,5.0,8,8,1.0,1.5,-0.5,-1.0693330932337144,0.0327380952380942,-0.0396315203945993,0.3990231072703359,-1.0120879363964248,0.0459108082081951,-0.3378477576327792,0.2296684012407249,-1.1559917355371898,0.8483888008452196,1.115972285467434,0.4789885822514687,-1.09525645969919,1.1177418652110964,-0.96484982938824,0.0
19663,0.6040820523366407,7.0,5.0,6,6,-0.3333333333333333,1.0,-0.5,0.3899648903361131,0.547619047619047,-0.4220023004980599,-0.1390193499906087,0.299248120300752,0.3612726989024343,-0.4572393926137678,-1.465305602225479,0.4261363636363632,0.3740095087163236,0.5480139666027327,-0.413887407194441,0.7275999485795082,-0.3285620240882614,0.0319591699403744,0.0
12863,0.5454732404503624,7.0,8.0,5,8,1.0,1.3333333333333333,1.0,-1.1552180820313265,-0.3296130952380964,0.1695348372435672,-0.6965996618448276,-0.1774436090225557,-0.3772797383206089,-0.1751101150472274,0.0032097068444227,1.033574380165288,-0.4733227680929748,0.450842102933407,-0.5463412330519605,-0.5918498521660879,-0.2861960017778411,-0.3758067762289649,0.0
16493,-0.4364814148372832,7.0,5.0,6,6,0.1666666666666666,-0.3333333333333333,0.0,0.6745055923525437,-0.776785714285715,1.092802479028891,0.3854969002442223,0.3751879699248129,0.6308443384888467,0.6264107975003002,-1.438731367678974,0.5707644628099175,-0.2419440042260963,-0.0259398968467166,-0.417253832302417,-0.6612675151047688,1.0600519624905238,1.4566172934721997,0.0
12674,1.1085291244666082,7.0,8.0,5,8,0.0,-0.6666666666666666,0.75,-0.8654495980880834,0.7738095238095235,-0.1717365883766032,-0.1976329137704317,1.6849624060150394,0.6832815615316812,-1.0747298869103457,-0.3451438460151965,-1.5841942148760333,-0.8367670364500804,1.0280719796556683,-1.2117765892524883,-0.2977246432703434,0.5070401606300337,0.6805880536432258,0.0
17032,0.4952958716775487,7.0,5.0,6,6,0.0,0.3333333333333333,0.25,-0.6697811888274432,0.3110119047619043,-0.4322771391188817,1.1782829231636294,-0.3090225563909775,0.7172549736439408,0.1823043336219733,1.478657424926454,-0.8966942148760334,0.479661912308505,-0.5230520232449835,0.3222603500614948,-0.3038951021982255,0.371829451128691,0.7507747049054145,0.0
22195,0.8395455246516884,7.0,6.0,6,9,-0.3333333333333333,0.0,-0.25,-0.6667938848692645,-0.75967261904762,-0.0264210135964013,0.1886154424196866,0.6488721804511283,0.2948029795523605,0.2818396969115671,-0.9707937593600834,0.5397727272727263,-0.0681458003169579,-0.0052855257830547,0.7729199806683542,-0.1630029566782363,1.9366680624242265,-0.0406794972445548,0.0
19267,1.2183435298956349,7.0,5.0,6,6,0.3333333333333333,0.3333333333333333,-0.25,-0.0872569169827816,0.0119047619047619,0.9313407292731096,-0.1224873191809133,-0.2187969924812035,-0.2037199155731941,1.0568290484508711,1.501187754215883,0.3842975206611569,2.060221870047544,0.1622271645722749,0.0816271046789095,-1.4947936752795985,0.4818008281897842,0.1943084347196853,0.0
7657,-0.3920621047761039,5.0,5.0,8,8,-0.6666666666666666,-0.5,0.75,0.6349238149066879,-0.0066964285714288,-0.6869463535064079,-0.4373473605109911,-1.4323308270676705,0.3937690061402486,0.9785020522531528,-1.3278128234848667,1.8001033057851237,-0.6127839408346544,0.2361938070668364,-0.3801143201232009,-0.605219179843167,-0.566082170445619,-0.9250829245359832,0.0
7963,-0.697856151354686,5.0,5.0,8,8,0.0,0.0,0.25,-0.1081680446900248,-1.940476190476192,0.4344788902519152,-0.9453315799361296,0.9218045112781972,1.2933258746779153,-1.0002051720814489,-1.1094419396027178,0.405991735537189,-0.1072371896460651,0.7559136153925995,0.262102038715848,0.1496336290011571,1.0073197857849998,-0.1655295109948943,0.0
11546,-0.550408719346049,7.0,8.0,5,8,-0.1666666666666666,0.0,-0.5,0.0987027544137822,-0.2209821428571434,0.1042162202969119,1.1542363328949838,0.2917293233082709,0.1751574847222282,-0.8625625865301174,-1.337633736252053,-1.0005165289256204,-0.2873745377707347,-0.2431390428243883,-0.5458135285664727,1.240262244504434,0.957742525634508,0.0847727660306691,0.0
18724,-0.4681507377512723,7.0,5.0,6,6,0.3333333333333333,0.5,1.0,0.8641993936968317,-0.0855654761904763,-0.1563243304453691,-0.5500657523952687,0.3090225563909775,-1.4695987929734893,0.7085400750668406,1.1343477773239123,-0.1890495867768593,-1.7511885895404138,-0.3381354170085799,-0.834467882128478,0.0231392209795603,-0.091943282460913,-0.912946732974524,0.0
18354,1.8424759652460023,7.0,5.0,6,6,0.0,0.6666666666666666,-0.75,0.1681575714414148,-0.4196428571428574,-0.2972364029595042,0.964117978583505,-0.1924812030075192,-0.3957435492511839,-0.3424104952753649,1.217536685469494,0.5506198347107433,-0.2519809825673537,-1.0857786367330176,0.7212049410905185,0.638642499035866,-0.6774056546017242,0.3434696639847107,0.0
14401,1.2660531592206052,7.0,8.0,5,8,-1.1666666666666667,0.5,-1.0,0.5953420374608348,-0.0781250000000003,0.3383357574427917,0.2299455194439209,0.9353383458646628,-0.9238085418656596,1.232494447690415,0.2013610644411874,0.8032024793388428,0.1896460644479663,-0.188751805696035,-1.0898768531047311,0.5126622959249258,0.4944204944099089,0.1320616445406542,0.0
2732,-1.1694000308467427,7.0,8.0,9,5,0.6666666666666666,-1.0,-1.5,1.2876497297685277,0.3898809523809519,0.250999629165802,0.5395453691527341,-1.0225563909774444,-1.7960389702260746,-0.5637032709407646,-1.082867705056212,-0.0759297520661167,0.7263602746962498,1.0628798114178135,-0.3590061407036763,-0.3964519861164676,0.0563377956255592,-1.0819566349615064,0.0
23446,-0.3470258598529637,7.0,6.0,6,9,0.1666666666666666,-0.1666666666666666,-1.0,-0.471872301598167,1.360863095238095,-1.1294983312461129,0.6890851023858721,-0.6293233082706773,-0.005787862397418,-0.8982756157225956,0.8079468530027103,-0.7861570247933894,-1.7305863708399376,-0.6521310660296092,-0.2893491486192429,0.152204653554441,0.6472085961464251,0.3144203425140537,0.0
125,-0.8424245540075059,7.0,8.0,9,5,0.8333333333333334,0.0,0.0,0.7984787066169206,-0.2886904761904762,0.437414558429294,0.7522074018410663,-1.5473684210526335,-0.4806770795318353,-0.5644637272145283,0.0012450673245353,0.4861260316176135,-0.1664025356576869,1.007767411127748,1.526481985945399,-0.7877619231263655,-0.1974076358719592,-0.2908957386237056,0.0
15262,-0.8177471595290728,7.0,8.0,5,8,0.1666666666666666,0.0,-1.0,-1.7564130036145975,-0.0005991698550909,-1.379764043367572,-1.2038324253240684,-0.0496240601503752,-0.0375456171980083,-0.4633230428038826,1.0084090136035195,-0.6663223140495882,-1.6613840464870593,-1.5165255547895795,-0.3700879348989265,0.5316878776192304,1.3818534511037193,-0.867098720944019,0.0
10847,-0.5886586807876201,7.0,8.0,5,8,0.0,-0.5,-0.75,1.88585734739362,1.1168154761904765,-0.4043882914337949,0.6695472477925977,-1.0195488721804524,0.1950984005272512,0.2020761967398439,0.4780797241754443,-0.1523760330578521,-0.223983095615426,0.3174120811785115,-0.316330399253886,-0.9276256588250416,-0.3596604872735697,-0.2831894028665234,0.0
21872,-0.3867153359724436,7.0,6.0,6,9,0.0,-0.3333333333333333,-0.5,-0.2030149453621701,-0.1123511904761903,-0.1130232248290456,0.1367649821529204,-0.6902255639097747,0.6958369529644726,0.862912698640986,-0.389049103092031,0.1275826446280991,-0.5668251452720555,0.0048667584809041,-0.1632277765875812,0.0588544394500189,-0.8667006479036033,0.531881584223521,0.0
16461,-0.2725823865096908,7.0,5.0,6,6,-0.1666666666666666,0.3333333333333333,0.0,0.0352225453025071,0.1659226190476183,-0.7302474591227314,0.5410482810445236,-0.8360902255639109,-0.0028336526485248,-0.7705473774046431,-0.4848106469049502,-0.4783057851239679,0.1785525620707868,-0.7166705874219227,-1.4038610219701655,0.1779148990872862,-0.4389841035143573,-0.3082933754088609,0.0
3563,0.4044008020153203,7.0,8.0,9,5,2.0,-0.5,-0.5,-0.8953226376698629,0.3504464285714287,0.1409784035948511,0.6199511553635171,-1.0661654135338354,-0.2450788520576826,-0.3652241834882922,0.4387960731066971,0.9302685950413216,0.5657686212361333,-0.2743210587779786,0.6040545453121537,-1.2047821056691086,0.3236042980732125,-0.1372913827618365,0.0
17592,-0.6184771991157266,7.0,5.0,6,6,0.0,-0.6666666666666666,1.25,-0.2821785002538791,-0.4992559523809534,-0.0381636863059112,-0.3486755588953618,-0.4593984962406012,0.7357187845745183,-0.1469732329179506,-0.5785349494236307,0.7520661157024792,-0.4189117802430013,-0.5324791443472314,-0.0270800193316442,0.9353387324848944,0.7657433181426025,-0.1781951872273935,0.0
22891,0.1440542902678524,7.0,6.0,6,9,0.0,0.0,-0.5,1.1987774370127398,0.4144345238095229,0.0300905988181228,0.2616273425082514,-0.5601503759398497,0.6145961848699382,0.9541674514926964,0.9523720407554542,-0.8595041322314058,-3.1278394083465417,-0.4084762436945838,-0.3526736868778186,0.6952050392081243,-1.5567259687254538,0.9095903627785216,0.0
12101,0.0578890545473239,7.0,8.0,5,8,0.1666666666666666,-0.3333333333333333,-0.75,-0.2134705092157918,1.6361607142857149,1.0854633085854453,0.5350366334773629,0.9330827067669182,0.7017453724622589,0.2324944476904149,0.9136660904377188,0.1554752066115694,-1.1494981510829378,-0.0663718207426838,-0.286182921706315,0.4940063134929353,0.6517156197964705,1.4151911297248547,0.0
10965,-0.982263122718626,7.0,8.0,5,8,-0.1666666666666666,0.3333333333333333,1.5,1.2622576461240176,-0.9308035714285728,-0.6891481046394413,-0.7146346045463098,-0.2578947368421055,-0.3433063262083494,0.132114219553533,-0.8015274393138669,-0.0511363636363637,-0.5821447437929218,-0.4809925598657233,0.0378276323833958,-0.4345031495050779,0.5210119339451734,-0.6591959047032304,0.0
17930,0.9703357153873836,7.0,5.0,6,6,0.1666666666666666,0.3333333333333333,1.5,0.4624070113219244,-0.4910714285714289,-0.4432858947840489,0.3945143715949646,-0.2233082706766911,-1.2170597845375306,1.1708974895155104,-1.2925730776731972,-0.0467412739981706,-0.909987807856879,-0.2329867585604294,-0.1452858240809846,1.4634271757295276,-0.9654044658395836,-0.5136358817808759,0.0
15834,-0.4420338285949308,7.0,8.0,5,8,-0.8333333333333334,0.0,0.5,1.58936742954448,-1.0119047619047632,-0.6018119763624517,1.3578808942325762,1.4022556390977463,1.0998251361254776,0.8073993906561948,-0.3636302700475478,-0.3667355371900831,-0.3386159535129426,0.5291597243982343,0.0198856798767982,-0.9949865021210952,-0.6837154877117873,1.3559248601536662,0.0
5549,-0.5388926019227801,5.0,5.0,8,8,-0.1666666666666666,-0.5,1.25,0.0202860255116187,-0.2380952380952384,-1.1060129858270904,0.6612812323877514,-0.8939849624060162,-0.1564525595909193,0.3701370332417451,-0.4115794323814589,0.3403925619834705,0.1885895404120441,-0.0045603626213437,0.0462709041512049,1.5528988301838274,-0.3479422257834534,-0.9717019540846188,0.0
15245,-0.4586910698678731,7.0,8.0,5,8,0.1666666666666666,0.3333333333333333,0.25,0.2189417387304376,-0.5312500000000006,0.0697221192127221,0.0653766672928798,0.1172932330827073,-0.0754575859283197,-0.1804333089635784,-0.5479168096200485,0.5537190082644624,0.4120443740095086,-0.687664060953468,-0.9526736868778184,0.9132279213266482,0.8027009120729698,-0.0441270685043467,0.0
3549,-0.0262197316333351,7.0,8.0,9,5,0.1666666666666666,-0.8333333333333334,-0.25,-0.0260171858401372,-0.4002976190476194,-0.1299033168489679,-0.011271839188428,0.8015037593984978,0.2467970711328644,0.648464029439465,-0.3728734820637234,-0.7784090909090917,0.8441627047015319,1.4515672660951169,-0.5574230272472116,-0.045764237048464,-0.1545909111965346,0.1986593802668027,0.0
511,0.0657035627988276,7.0,8.0,9,5,1.1666666666666667,-0.5,0.5,-0.2082427272889796,0.1458333333333332,0.5790605479877744,1.016719894796167,-1.5421052631578969,-0.7214451740665452,-0.4922203812069233,-1.721804735674351,-0.6172520661157026,1.4812466983623878,-0.0108042969873218,-1.286710626191802,-0.6417277284998065,-0.322252190978199,-0.2626944828105385,0.0
2150,1.4371497609377404,7.0,8.0,9,5,0.1666666666666666,-0.6666666666666666,-0.25,-1.5219096428976444,-0.1949404761904766,-0.2627423018753145,0.6597783204959592,-0.169172932330827,0.4949506900398059,0.7511256263976398,-0.0788237997991365,-0.9426652892562,0.1183306920232437,-0.3903471646518002,0.0299120651010736,-0.3424604704974933,1.330022679128204,0.2653247154294182,0.0
15881,-0.0019536270628759,7.0,8.0,5,8,0.0,-0.3333333333333333,-1.0,-0.089497394951415,0.1391369047619043,-0.9863845075989442,-0.3246289686267163,0.2879699248120311,0.711346554146157,0.6963727746866124,-1.0938440193254209,-0.227840625854842,0.1130480718436337,1.0142938795831509,0.1196218276340541,-1.0659467797917468,-0.6781466015272113,0.3869422470359954,0.0
19147,-0.4975579661714048,7.0,5.0,6,6,-0.1666666666666666,-0.1666666666666666,-1.0,-0.4584294337863666,-1.6979166666666674,0.4183327152763383,-0.8739432650760862,-0.7969924812030089,1.0702830386365565,0.1967530028234943,0.2452663215180197,-0.8269628099173567,-0.9889064976228216,-1.2685197534842856,0.7254265769744229,-0.5579123280627332,1.438641949094282,-0.350831857156245,0.0
6067,-0.0068891059585624,5.0,5.0,8,8,-0.3333333333333333,0.3333333333333333,0.75,-0.4487206959222877,-0.7113095238095251,0.0168800920199221,0.219425136201389,0.370676691729324,-0.9097760455584232,0.1617720142303388,-0.7558890799840005,-0.5862603305785132,0.7036450079239301,0.6843446410044721,-0.7996393860862613,-0.5450572052963106,0.255548240957537,-0.0308161249237585,0.0
1910,-0.1814816718934759,7.0,8.0,9,5,0.6666666666666666,-0.6666666666666666,-0.75,-0.0439410095892043,1.393601190476191,0.2950346518264708,0.5605861356377979,0.7691729323308278,-0.6040153365480821,-0.2336652481270754,0.0280508391378942,0.2639462809917351,-1.2271526677231916,-1.101007063128956,-0.0070272488830953,0.7224578994729403,1.739260426552267,0.2007795444105254,0.0
26236,-0.4985861909413397,7.0,6.0,6,9,-1.1666666666666667,0.0,0.0,0.1181202301419401,0.4553571428571431,-0.2047628553721023,1.1211722712755958,0.3045112781954899,-0.8898351297534002,-0.1880378717012208,-1.0118105126818626,-0.3641528925619844,0.2102482831484415,0.1404722697209338,1.1338698487422332,-0.365085486566397,-0.038309701025379,0.2400306304015137,0.0
20547,-0.3237879800524395,7.0,5.0,6,6,0.5,1.6666666666666667,0.5,0.1226011860792042,-0.4657738095238106,-0.331730504043694,-0.5124929551005095,-0.6774436090225571,0.0621589618271036,-0.0462230290790679,1.5520254203048471,-0.9912190082644632,1.5689381933438988,0.0026597578055857,1.4874318540192788,-0.9631057976603667,0.6990393681219406,-0.7924282485754187,0.0
4658,-0.8652511439000564,7.0,8.0,9,5,0.8333333333333334,-1.1666666666666667,-1.25,-0.7272867900223635,0.7276785714285716,-0.1746722565539794,-1.049032500469662,0.5533834586466178,-0.7074126777593086,0.0743195427474489,-0.4063801256223599,-0.0852272727272741,0.0533544638140513,-0.0647489050433887,-0.7795866156377124,-0.0473068517804347,-0.15819653011657,-0.5780651101631425,0.0
22528,0.6005860881188629,7.0,6.0,6,9,-0.8333333333333334,-0.3333333333333333,0.25,0.4870522689768918,0.811011904761905,0.2385230394119466,-0.3704677813263218,1.7902255639097768,0.8893376915169102,-0.9743496587734636,0.9720138662898288,-0.3811983471074378,1.3581616481774967,0.2347434807434131,1.271073014969147,0.7425118909885581,-0.3149903461653434,0.6722303051346383,0.0
26238,-1.0546501465220297,7.0,6.0,6,9,-0.8333333333333334,0.5,0.5,-1.5599977683644108,-0.2075892857142857,1.6491115986419855,0.5575803118542162,0.2954887218045122,-0.3672713402556765,0.0735590864736851,-1.3965592128551727,0.1893834862406013,1.3650290544109884,-0.9871564467402686,-0.2397449269833593,-0.191798431675022,-0.3907589504588788,0.9573954551669788,0.0
11448,-0.0885301526913784,7.0,8.0,5,8,0.3333333333333333,1.0,0.5,0.5931015594922014,0.7209821428571427,0.3331983381323821,0.2209280480931785,-1.745864661654137,-0.6283875669764435,-0.2519161986974182,0.0089867143545313,-0.5831611570247941,0.0670892762810348,-0.6601078608084352,2.2372999278979058,0.8690062990101558,0.2010132547919962,-0.9939544594887332,0.0
834,1.4322142820420545,7.0,8.0,9,5,1.6666666666666667,-0.8333333333333334,-0.5,-0.3605952291560452,-0.8750000000000004,0.4043882914337923,-1.811008829607368,0.2744360902255644,0.9247882085036176,1.9731788583368035,0.9650814572776968,0.7954545454545451,-0.1579503433703124,-1.0263152574726837,0.5465347563939489,-0.0524489008870036,-0.0987038179359788,0.3395673328795976,0.0
1060,-0.4782273404966323,7.0,8.0,9,5,1.6666666666666667,-1.0,-1.0,0.1420186618073621,-0.1220238095238093,-0.0785291237448559,-0.0946834491827927,-2.5624060150375967,0.574714353259895,-0.2131329287354409,0.5780219541003421,0.1466942148760325,0.8357105124141574,-1.6941905294088693,-0.0898768531047311,-0.4915798945879928,-0.9252919553541852,-0.244805213760172,0.0
11110,0.167497815022364,7.0,8.0,5,8,0.6666666666666666,0.0,-0.25,-0.2321411589544016,1.2864583333333333,-0.7111656159697758,0.2179222243095994,0.300000000000001,0.1212431568049458,0.6089203032037225,0.1482125953481763,-1.444731404958678,-0.4696249339672486,0.3014584916208596,-1.0233860879332266,0.0719886874919658,0.416899687629139,0.0678913431239851,0.0
17431,-0.5360135725669629,7.0,5.0,6,6,-0.3333333333333333,-0.3333333333333333,1.0,0.0994495804033276,-1.3928571428571437,-0.3941134528129705,-0.6372346421191085,-0.2022556390977447,0.3878605866424649,-0.2777717120054023,0.2640717229807571,0.2407024793388417,-0.0097281731568158,-0.1372652212145269,0.0222721756793666,-0.2450696595142565,0.4232095207392014,-0.5840130405458341,0.0
4336,-0.8247390879646289,7.0,8.0,9,5,0.0,-0.8333333333333334,0.25,-0.6279589334129541,-0.2470238095238101,-0.3552158494627165,-0.6898365583317708,-0.9436090225563916,0.9631929352392156,0.5534069952189327,0.5248734850073331,0.4498966942148754,-0.8557844690966729,-0.0124253590341357,1.2974582392435516,-0.3763979946008479,-0.6949830468368993,0.0547155984163296,0.0
6245,-0.0214898976916354,5.0,5.0,8,8,0.1666666666666666,0.3333333333333333,2.5,-1.301595975982037,-0.0089285714285717,-0.2957685688708135,-0.1578057486379869,0.2458646616541356,-0.4142073601817616,0.1511256263976384,-0.0447394554894894,-0.0960743801652892,1.0913893291072372,-0.388171675166666,0.1676429358134742,0.0880303949051795,-0.3190972744231671,-0.0883248091468179,0.0
60,-0.7036142100663204,7.0,8.0,9,5,0.6666666666666666,-0.6666666666666666,-1.0,-0.5226564688871871,-0.7745535714285721,0.2407247905449801,-1.7801991358256657,-0.0360902255639098,-0.5678262671241534,0.7442815199337611,-0.1290837651370913,0.0551165681102981,1.317485472794507,-0.549157897066593,-0.229190837273597,-1.435660110554055,-0.0180280946001785,-0.7492998081097814,0.0
15384,0.0864737031515088,7.0,8.0,5,8,-0.3333333333333333,0.5,-0.25,0.5901142555340227,0.1688988095238098,1.3782962092788826,0.5688521510426443,1.2924812030075217,0.684758666406129,0.0720381739261561,0.6213495104261669,-0.1528925619834726,-0.8473322768092985,-0.090129615703286,0.4077484767105708,0.304409307108883,0.6706451191266576,1.604727658770336,0.0
5047,-0.2043082617860264,7.0,8.0,9,5,1.3333333333333333,-0.1666666666666666,-1.25,0.0972091024346942,-0.3184523809523817,1.2164174994030743,0.9731354499342474,-0.7060150375939859,0.1943598480900272,0.9564488203139894,0.3671611799813368,-0.2995867768595051,1.461172741679874,-0.5571346918454176,-0.5004309428144936,-0.5975061061833142,-0.1672105774166593,0.7527719609828346,0.0
10356,-0.4461467276746694,7.0,8.0,5,8,0.3333333333333333,0.1666666666666666,0.75,-0.1813569916653815,-0.0022321428571429,-0.6348382433579532,-0.6146909637422524,-0.2593984962406009,1.250489833318979,-0.1599009895719426,-0.4502853826991944,-0.9896694214876036,-0.4267160277600713,-0.2757713851014006,0.0684182508272936,-0.3434888803188065,-0.1415205426114049,0.4874994814815951,0.0
17879,-0.6830497146676262,7.0,5.0,6,6,0.0,1.1666666666666667,1.5,0.4504577954892121,-0.0907738095238094,-0.2686136382300695,-0.5290249859102022,-1.3406015037594,0.1264130238655082,-0.483855362195517,-0.8743177339412506,-1.2179752066115703,1.3909138932910727,0.2282170122880104,-0.3025417607564463,-1.5806658953592998,0.1338586024063291,-0.9340367771661396,0.0
20970,0.8543519613387481,7.0,5.0,6,6,0.3333333333333333,1.1666666666666667,3.0,-1.4293032201941338,0.9523809523809524,-0.2686136382300695,-0.9827612134823676,-0.2483050078037831,-0.1136165182319829,0.1093005313406043,0.2906855420661748,-0.580061983471075,1.2361331220285268,-1.8588025671173525,-0.5489797554794015,-0.4792389767322277,0.4385334011493546,-1.3455206923411374,0.0
926,1.1367024831628192,7.0,8.0,9,5,0.8333333333333334,-1.1666666666666667,-0.75,-0.2306475069753136,-0.6168154761904769,0.8329958453309526,-0.2554950216043613,0.5120300751879713,-0.1690079510237106,0.5982739153710234,0.3145904116393374,-1.4814049586776872,1.31959852086635,-0.2960759536293197,-0.3442304151100085,0.3897673222779271,0.022985820615229,0.2744813663689736,0.0
2178,-0.3381831268315251,7.0,8.0,9,5,-0.5,0.0,0.25,-0.1253450424495466,0.196428571428571,1.2571998969620486,-0.4320871688897265,1.2398496240601526,0.3154824477946074,0.7351560446485897,-1.047050258493532,-1.425103305785124,1.1489698890649764,-0.3207315011275073,-0.7415918926825678,-0.3574449398753924,0.5845609674108034,1.007898379610781,0.0
5894,0.7340496632563875,5.0,5.0,8,8,-0.6666666666666666,0.3333333333333333,-1.0,0.1136392742046733,-0.7395833333333335,-0.5357594423714509,-0.624459891038891,0.3195488721804521,0.2364573370117397,-0.2952622063019813,0.7322680546202723,1.1270661157024786,-0.1368198626518756,0.7445331834265159,0.4235796112752152,0.0369756899199131,0.67785635696673,-0.2570222755506663,0.0
14529,2.5638784638321934,7.0,8.0,5,8,0.3333333333333333,0.5,-0.5,0.0150503233903307,-0.723214285714287,0.3552158494627139,0.3877512680819078,-0.6872180451127826,0.6537394640427601,0.5001750560554343,-0.1868538402381886,-0.3822314049586787,-0.7976756471209724,0.2608493545650239,0.0784608777659806,0.5214037794060927,-0.5629272538905878,0.5808553724999267,0.0
17512,0.2156187342553084,7.0,5.0,6,6,0.1666666666666666,1.1666666666666667,-0.75,-0.7519320476773309,0.6205357142857143,-2.147441271751869,0.3494270148412552,-0.5616541353383465,-0.1911645241404002,0.7815438773482095,0.3070803018761958,-0.6709710743801669,0.2493396724775487,0.0147587683545293,-0.6724626050836231,-0.48386682092814,0.4993782204249578,-1.3441441219985462,0.0
3606,-0.7731222045139066,7.0,8.0,9,5,0.0,0.3333333333333333,0.5,0.5184189605377567,-1.3809523809523814,-0.2913650666047467,0.6071764042832996,0.7338345864661671,0.0968709263765844,-0.0724485180890527,0.1083512435284195,0.4245867768595037,1.2694136291600635,0.9700589267187564,0.3059015110113635,0.7085743668852035,1.60765533597096,0.0282534917413466,0.0
9345,0.2150017993933476,5.0,5.0,8,8,-1.0,-0.5,-0.25,-0.5749342881552979,-0.3333333333333337,0.8491420203065321,-0.1262445989103911,1.643609022556393,0.994950690039806,0.5153841815307192,-0.7587775837390548,0.4891528925619831,0.2910723718964609,-0.6557568818381667,0.21935797539131,-0.9127137164159916,-0.5187584221201499,1.3156171598096769,0.0
946,-0.3702637396534881,7.0,8.0,9,5,0.0,-1.0,-1.0,-1.1305728243763589,0.5089285714285711,-0.2150376939929241,0.5470599286116843,-0.4052631578947371,0.2172549736439407,0.2804031929375637,0.2464217230200431,-0.2846074380165299,-0.3037506603275232,0.0926115010479819,-0.2302462462445727,-0.09769893302481,1.0988123658809097,0.1211412628496541,0.0
17695,-0.1927921443627576,7.0,5.0,6,6,-0.1666666666666666,0.0,1.25,0.4489641435101241,-0.5997023809523819,1.572784226030163,-0.019537854593277,-0.3037593984962409,-0.486585499029619,0.023661776383193,-0.8506320031498004,-0.4855371900826453,-1.0126782884310623,0.3921038868347826,-0.5352594388567103,0.1825427432831985,-0.1216896385512078,0.5577868421145777,0.0
13929,-0.4556063955580689,7.0,8.0,5,8,-0.1666666666666666,0.0,1.0,0.5751777357431342,-0.7358630952380961,0.4256718857197814,-0.2908134510614322,0.1345864661654139,-0.3506918505805783,0.4104412157512515,-0.1758775259689811,-0.4545454545454558,0.2171156893819333,-0.0647489050433887,1.1665875268424977,-0.5064918369970428,-0.4033786166790043,0.0629233089149134,0.0
1087,-0.1360341370623617,7.0,8.0,9,5,0.5,0.0,-0.25,-0.2478245047348354,-0.2686011904761911,0.60988506385024,0.2712755964681552,0.0992481203007517,-0.3831881578183926,-0.4161747538304977,0.8316325837941605,-1.8507231404958688,-0.1621764395139992,-0.4563370123675357,0.4483817220931574,-0.8160431932124946,-0.7643912110475883,0.0912561665281392,0.0
19687,-0.0171713536579094,7.0,5.0,6,6,1.3333333333333333,-0.6666666666666666,-1.0,-0.6802367526810649,-0.2180059523809532,0.2517335462101473,0.6229569791470961,0.0345007187197271,0.6714647225361138,0.4659545237360427,0.5058093602239702,-0.0330578512396694,0.6576862123613312,1.3464186076469662,-1.5315655074582928,0.2941252088957444,0.9572918232695043,0.8001714567524923,0.0
12505,-1.3398796977019174,7.0,8.0,5,8,0.1666666666666666,0.0,-0.75,-0.6832240566392409,-0.27827380952381,0.0095409215764765,0.0495960924290806,-0.1969924812030081,-1.6276490145392195,-0.3827146777848713,0.1886516479189447,-0.863636363636364,-0.4244640083733738,0.7532351413670528,0.3491732788213903,0.4219626290842174,0.2433792771024173,-1.4187493182443196,0.0
558,-1.3487224307233558,7.0,8.0,9,5,0.3333333333333333,-0.3333333333333333,0.0,-0.2276602030171348,-0.5327380952380962,0.3280609188219698,-0.2096562089047531,-0.642105263157895,0.8634883562141036,-0.9477336891917144,0.0835101112349479,0.4731404958677688,1.2118330692023245,-1.0089113415916109,-1.0466050852947044,-0.8736341432060671,-0.3889561409988611,0.4656771543095412,0.0
10320,1.4505166829468918,5.0,5.0,8,8,-0.8333333333333334,-0.8333333333333334,0.0,-0.8161590827781513,1.0089285714285718,0.1717365883766006,0.0127747510802175,0.0022556390977444,0.7563982528167627,-0.3393686701803082,-2.096732523080475,0.2546487603305777,0.5546751188589538,0.7644666924538683,-0.5970008636588207,0.6108754338603924,0.9171793127841052,0.22306892223453,0.0
7564,-0.606549791784484,5.0,5.0,8,8,-0.3333333333333333,-0.3333333333333333,1.5,1.0165518955638972,-0.6919642857142858,1.2997670855340266,0.3539357505166264,-1.7015037593984983,-0.7155367545687615,0.9245096568158906,0.9956995970812792,0.3378099173553718,0.0676175382989964,-0.1842182256903904,-0.4413280404398234,0.0971847281141534,-0.2952100490779303,-0.7351530896783339,0.0
16033,-1.0867307593439923,7.0,8.0,5,8,0.5,0.5,-0.75,-0.1604458639581356,0.6250000000000001,1.16692810050768,-0.3426639113282011,-0.5646616541353386,0.9432520194341928,1.0766009115687418,-0.9684829563560398,-0.9390495867768602,-0.6862123613312213,-1.021964278502415,0.4198856798767975,0.8453528731199371,-0.9108694796740422,1.324626321069669,0.0
6419,0.1888848902370058,5.0,5.0,8,8,0.5,2.1666666666666665,-0.25,-1.0110806660492488,-1.0081845238095246,-0.761071974985197,0.9287995491264316,-0.4909774436090235,0.5370481789615184,0.30473779369802,0.4757689211713996,1.0991735537190084,1.3164289487585843,-0.2859236693653608,-0.0603254019173965,-1.500964134207481,-0.3632661061936059,-1.038385725457179,0.0
